Date,deskripsi,kategori,nominal,tipe,is_outlier,tahun_bulan,hari
2020-02-29 12:30:00,Mie Ayam,Makanan & Minuman,22030.0,Pengeluaran,False,2020-02,Saturday
2020-02-29 19:00:00,Ayam Geprek,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-02,Saturday
2020-03-01 09:00:00,Gaji Bulanan,Gaji,8358366.075703001,Pemasukan,True,2020-03,Sunday
2020-03-01 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-03,Sunday
2020-03-01 12:30:00,Pecel Lele,Makanan & Minuman,31164.0,Pengeluaran,False,2020-03,Sunday
2020-03-01 19:00:00,Mie Ayam,Makanan & Minuman,38091.03319868201,Pengeluaran,False,2020-03,Sunday
2020-03-02 10:00:00,Bayar Kos,Tagihan,955241.8372232,Pengeluaran,True,2020-03,Monday
2020-03-02 12:30:00,Warteg,Makanan & Minuman,26866.0,Pengeluaran,False,2020-03,Monday
2020-03-02 19:00:00,Mie Ayam,Makanan & Minuman,32836.61482645001,Pengeluaran,False,2020-03,Monday
2020-03-03 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Tuesday
2020-03-03 12:30:00,Soto,Makanan & Minuman,24179.0,Pengeluaran,False,2020-03,Tuesday
2020-03-03 19:00:00,Ayam Geprek,Makanan & Minuman,29553.353343805007,Pengeluaran,False,2020-03,Tuesday
2020-03-04 12:30:00,Warteg,Makanan & Minuman,19343.0,Pengeluaran,False,2020-03,Wednesday
2020-03-04 19:00:00,Nasi Campur,Makanan & Minuman,23642.88267504401,Pengeluaran,False,2020-03,Wednesday
2020-03-05 11:00:00,Pulsa,Tagihan,59702.61482645001,Pengeluaran,True,2020-03,Thursday
2020-03-05 12:30:00,Pecel Lele,Makanan & Minuman,15045.0,Pengeluaran,False,2020-03,Thursday
2020-03-05 19:00:00,Soto,Makanan & Minuman,18388.464302812004,Pengeluaran,False,2020-03,Thursday
2020-03-06 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Friday
2020-03-06 12:30:00,Mie Ayam,Makanan & Minuman,26328.0,Pengeluaran,False,2020-03,Friday
2020-03-06 19:00:00,Mie Ayam,Makanan & Minuman,32180.562529921008,Pengeluaran,False,2020-03,Friday
2020-03-07 12:30:00,Nasi Telur,Makanan & Minuman,25254.0,Pengeluaran,False,2020-03,Saturday
2020-03-07 19:00:00,Mie Ayam,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-03,Saturday
2020-03-08 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-03,Sunday
2020-03-08 12:30:00,Mie Ayam,Makanan & Minuman,24716.0,Pengeluaran,False,2020-03,Sunday
2020-03-08 19:00:00,Nasi Campur,Makanan & Minuman,30210.405640334007,Pengeluaran,False,2020-03,Sunday
2020-03-09 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Monday
2020-03-09 12:30:00,Soto,Makanan & Minuman,24716.0,Pengeluaran,False,2020-03,Monday
2020-03-09 19:00:00,Mie Ayam,Makanan & Minuman,30210.405640334007,Pengeluaran,False,2020-03,Monday
2020-03-10 12:30:00,Ayam Geprek,Makanan & Minuman,19343.0,Pengeluaran,False,2020-03,Tuesday
2020-03-10 19:00:00,Warteg,Makanan & Minuman,23642.88267504401,Pengeluaran,False,2020-03,Tuesday
2020-03-11 12:30:00,Ayam Geprek,Makanan & Minuman,25254.0,Pengeluaran,False,2020-03,Wednesday
2020-03-11 19:00:00,Nasi Telur,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-03,Wednesday
2020-03-12 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Thursday
2020-03-12 12:30:00,Pecel Lele,Makanan & Minuman,20418.0,Pengeluaran,False,2020-03,Thursday
2020-03-12 19:00:00,Soto,Makanan & Minuman,24955.98726810201,Pengeluaran,False,2020-03,Thursday
2020-03-13 12:30:00,Soto,Makanan & Minuman,20418.0,Pengeluaran,False,2020-03,Friday
2020-03-13 19:00:00,Mie Ayam,Makanan & Minuman,24955.98726810201,Pengeluaran,False,2020-03,Friday
2020-03-14 12:30:00,Ayam Geprek,Makanan & Minuman,25254.0,Pengeluaran,False,2020-03,Saturday
2020-03-14 19:00:00,Soto,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-03,Saturday
2020-03-15 19:30:00,Belanja Bulanan,Kebutuhan,119405.22965290002,Pengeluaran,True,2020-03,Sunday
2020-03-15 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Sunday
2020-03-15 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-03,Sunday
2020-03-15 12:30:00,Nasi Campur,Makanan & Minuman,23642.0,Pengeluaran,False,2020-03,Sunday
2020-03-15 19:00:00,Mie Ayam,Makanan & Minuman,28896.301047276007,Pengeluaran,False,2020-03,Sunday
2020-03-16 12:30:00,Nasi Telur,Makanan & Minuman,25791.0,Pengeluaran,False,2020-03,Monday
2020-03-16 19:00:00,Warteg,Makanan & Minuman,31523.510233392008,Pengeluaran,False,2020-03,Monday
2020-03-17 12:30:00,Mie Ayam,Makanan & Minuman,26328.0,Pengeluaran,False,2020-03,Tuesday
2020-03-17 19:00:00,Pecel Lele,Makanan & Minuman,32180.562529921008,Pengeluaran,False,2020-03,Tuesday
2020-03-18 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Wednesday
2020-03-18 12:30:00,Nasi Campur,Makanan & Minuman,16657.0,Pengeluaran,False,2020-03,Wednesday
2020-03-18 19:00:00,Ayam Geprek,Makanan & Minuman,20358.621192399005,Pengeluaran,False,2020-03,Wednesday
2020-03-19 12:30:00,Warteg,Makanan & Minuman,24716.0,Pengeluaran,False,2020-03,Thursday
2020-03-19 19:00:00,Mie Ayam,Makanan & Minuman,30210.405640334007,Pengeluaran,False,2020-03,Thursday
2020-03-20 12:30:00,Pecel Lele,Makanan & Minuman,18269.0,Pengeluaran,False,2020-03,Friday
2020-03-20 19:00:00,Mie Ayam,Makanan & Minuman,22328.778081986005,Pengeluaran,False,2020-03,Friday
2020-03-21 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Saturday
2020-03-21 12:30:00,Pecel Lele,Makanan & Minuman,25254.0,Pengeluaran,False,2020-03,Saturday
2020-03-21 19:00:00,Warteg,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-03,Saturday
2020-03-22 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-03,Sunday
2020-03-22 12:30:00,Pecel Lele,Makanan & Minuman,26866.0,Pengeluaran,False,2020-03,Sunday
2020-03-22 19:00:00,Mie Ayam,Makanan & Minuman,32836.61482645001,Pengeluaran,False,2020-03,Sunday
2020-03-23 12:30:00,Nasi Telur,Makanan & Minuman,13433.0,Pengeluaran,False,2020-03,Monday
2020-03-23 19:00:00,Warteg,Makanan & Minuman,16418.307413225004,Pengeluaran,False,2020-03,Monday
2020-03-24 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Tuesday
2020-03-24 12:30:00,Nasi Campur,Makanan & Minuman,16657.0,Pengeluaran,False,2020-03,Tuesday
2020-03-24 19:00:00,Nasi Campur,Makanan & Minuman,20358.621192399005,Pengeluaran,False,2020-03,Tuesday
2020-03-24 20:00:00,Kebutuhan Darurat,Kesehatan,16716.732151406002,Pengeluaran,False,2020-03,Tuesday
2020-03-25 12:30:00,Nasi Campur,Makanan & Minuman,13970.0,Pengeluaran,False,2020-03,Wednesday
2020-03-25 19:00:00,Nasi Campur,Makanan & Minuman,17075.359709754004,Pengeluaran,False,2020-03,Wednesday
2020-03-26 12:30:00,Soto,Makanan & Minuman,16657.0,Pengeluaran,False,2020-03,Thursday
2020-03-26 19:00:00,Nasi Campur,Makanan & Minuman,20358.621192399005,Pengeluaran,False,2020-03,Thursday
2020-03-27 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Friday
2020-03-27 12:30:00,Ayam Geprek,Makanan & Minuman,20418.0,Pengeluaran,False,2020-03,Friday
2020-03-27 19:00:00,Warteg,Makanan & Minuman,24955.98726810201,Pengeluaran,False,2020-03,Friday
2020-03-28 12:30:00,Warteg,Makanan & Minuman,20955.0,Pengeluaran,False,2020-03,Saturday
2020-03-28 19:00:00,Pecel Lele,Makanan & Minuman,25613.039564631006,Pengeluaran,False,2020-03,Saturday
2020-03-29 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-03,Sunday
2020-03-29 12:30:00,Soto,Makanan & Minuman,19343.0,Pengeluaran,False,2020-03,Sunday
2020-03-29 19:00:00,Pecel Lele,Makanan & Minuman,23642.88267504401,Pengeluaran,False,2020-03,Sunday
2020-03-29 20:00:00,Kebutuhan Darurat,Kesehatan,25075.098227109003,Pengeluaran,False,2020-03,Sunday
2020-03-30 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-03,Monday
2020-03-30 12:30:00,Warteg,Makanan & Minuman,20955.0,Pengeluaran,False,2020-03,Monday
2020-03-30 19:00:00,Warteg,Makanan & Minuman,25613.039564631006,Pengeluaran,False,2020-03,Monday
2020-03-31 12:30:00,Pecel Lele,Makanan & Minuman,21492.0,Pengeluaran,False,2020-03,Tuesday
2020-03-31 19:00:00,Mie Ayam,Makanan & Minuman,26270.091861160006,Pengeluaran,False,2020-03,Tuesday
2020-04-01 09:00:00,Gaji Bulanan,Income,8358366.075703001,Pemasukan,True,2020-04,Wednesday
2020-04-01 12:30:00,Nasi Campur,Makanan & Minuman,27940.0,Pengeluaran,False,2020-04,Wednesday
2020-04-01 19:00:00,Nasi Campur,Makanan & Minuman,34150.71941950801,Pengeluaran,False,2020-04,Wednesday
2020-04-02 10:00:00,Bayar Kos,Tagihan,955241.8372232,Pengeluaran,True,2020-04,Thursday
2020-04-02 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Thursday
2020-04-02 12:30:00,Warteg,Makanan & Minuman,23104.0,Pengeluaran,False,2020-04,Thursday
2020-04-02 19:00:00,Warteg,Makanan & Minuman,28240.248750747007,Pengeluaran,False,2020-04,Thursday
2020-04-03 12:30:00,Mie Ayam,Makanan & Minuman,20418.0,Pengeluaran,False,2020-04,Friday
2020-04-03 19:00:00,Warteg,Makanan & Minuman,24955.98726810201,Pengeluaran,False,2020-04,Friday
2020-04-04 12:30:00,Warteg,Makanan & Minuman,22567.0,Pengeluaran,False,2020-04,Saturday
2020-04-04 19:00:00,Nasi Telur,Makanan & Minuman,27583.196454218007,Pengeluaran,False,2020-04,Saturday
2020-04-05 11:00:00,Pulsa,Tagihan,59702.61482645001,Pengeluaran,True,2020-04,Sunday
2020-04-05 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Sunday
2020-04-05 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-04,Sunday
2020-04-05 12:30:00,Nasi Telur,Makanan & Minuman,22030.0,Pengeluaran,False,2020-04,Sunday
2020-04-05 19:00:00,Mie Ayam,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-04,Sunday
2020-04-06 12:30:00,Mie Ayam,Makanan & Minuman,20955.0,Pengeluaran,False,2020-04,Monday
2020-04-06 19:00:00,Warteg,Makanan & Minuman,25613.039564631006,Pengeluaran,False,2020-04,Monday
2020-04-07 12:30:00,Mie Ayam,Makanan & Minuman,23104.0,Pengeluaran,False,2020-04,Tuesday
2020-04-07 19:00:00,Nasi Campur,Makanan & Minuman,28240.248750747007,Pengeluaran,False,2020-04,Tuesday
2020-04-08 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Wednesday
2020-04-08 12:30:00,Soto,Makanan & Minuman,20955.0,Pengeluaran,False,2020-04,Wednesday
2020-04-08 19:00:00,Nasi Telur,Makanan & Minuman,25613.039564631006,Pengeluaran,False,2020-04,Wednesday
2020-04-09 12:30:00,Soto,Makanan & Minuman,23104.0,Pengeluaran,False,2020-04,Thursday
2020-04-09 19:00:00,Soto,Makanan & Minuman,28240.248750747007,Pengeluaran,False,2020-04,Thursday
2020-04-10 12:30:00,Warteg,Makanan & Minuman,17731.0,Pengeluaran,False,2020-04,Friday
2020-04-10 19:00:00,Mie Ayam,Makanan & Minuman,21672.725785457005,Pengeluaran,False,2020-04,Friday
2020-04-11 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Saturday
2020-04-11 12:30:00,Soto,Makanan & Minuman,22030.0,Pengeluaran,False,2020-04,Saturday
2020-04-11 19:00:00,Soto,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-04,Saturday
2020-04-12 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-04,Sunday
2020-04-12 12:30:00,Pecel Lele,Makanan & Minuman,19880.0,Pengeluaran,False,2020-04,Sunday
2020-04-12 19:00:00,Ayam Geprek,Makanan & Minuman,24299.93497157301,Pengeluaran,False,2020-04,Sunday
2020-04-13 12:30:00,Nasi Telur,Makanan & Minuman,13970.0,Pengeluaran,False,2020-04,Monday
2020-04-13 19:00:00,Nasi Campur,Makanan & Minuman,17075.359709754004,Pengeluaran,False,2020-04,Monday
2020-04-14 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Tuesday
2020-04-14 12:30:00,Warteg,Makanan & Minuman,13433.0,Pengeluaran,False,2020-04,Tuesday
2020-04-14 19:00:00,Warteg,Makanan & Minuman,16418.307413225004,Pengeluaran,False,2020-04,Tuesday
2020-04-15 19:30:00,Belanja Bulanan,Kebutuhan,119405.22965290002,Pengeluaran,True,2020-04,Wednesday
2020-04-15 12:30:00,Ayam Geprek,Makanan & Minuman,17194.0,Pengeluaran,False,2020-04,Wednesday
2020-04-15 19:00:00,Soto,Makanan & Minuman,21015.673488928005,Pengeluaran,False,2020-04,Wednesday
2020-04-16 12:30:00,Soto,Makanan & Minuman,20955.0,Pengeluaran,False,2020-04,Thursday
2020-04-16 19:00:00,Pecel Lele,Makanan & Minuman,25613.039564631006,Pengeluaran,False,2020-04,Thursday
2020-04-17 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Friday
2020-04-17 12:30:00,Mie Ayam,Makanan & Minuman,19880.0,Pengeluaran,False,2020-04,Friday
2020-04-17 19:00:00,Mie Ayam,Makanan & Minuman,24299.93497157301,Pengeluaran,False,2020-04,Friday
2020-04-18 12:30:00,Nasi Telur,Makanan & Minuman,26328.0,Pengeluaran,False,2020-04,Saturday
2020-04-18 19:00:00,Soto,Makanan & Minuman,32180.562529921008,Pengeluaran,False,2020-04,Saturday
2020-04-19 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-04,Sunday
2020-04-19 12:30:00,Nasi Telur,Makanan & Minuman,18269.0,Pengeluaran,False,2020-04,Sunday
2020-04-19 19:00:00,Soto,Makanan & Minuman,22328.778081986005,Pengeluaran,False,2020-04,Sunday
2020-04-20 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Monday
2020-04-20 12:30:00,Warteg,Makanan & Minuman,18269.0,Pengeluaran,False,2020-04,Monday
2020-04-20 19:00:00,Nasi Telur,Makanan & Minuman,22328.778081986005,Pengeluaran,False,2020-04,Monday
2020-04-21 12:30:00,Warteg,Makanan & Minuman,14507.0,Pengeluaran,False,2020-04,Tuesday
2020-04-21 19:00:00,Nasi Campur,Makanan & Minuman,17732.412006283004,Pengeluaran,False,2020-04,Tuesday
2020-04-22 12:30:00,Pecel Lele,Makanan & Minuman,24716.0,Pengeluaran,False,2020-04,Wednesday
2020-04-22 19:00:00,Warteg,Makanan & Minuman,30210.405640334007,Pengeluaran,False,2020-04,Wednesday
2020-04-23 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Thursday
2020-04-23 12:30:00,Soto,Makanan & Minuman,25254.0,Pengeluaran,False,2020-04,Thursday
2020-04-23 19:00:00,Warteg,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-04,Thursday
2020-04-24 12:30:00,Nasi Campur,Makanan & Minuman,18806.0,Pengeluaran,False,2020-04,Friday
2020-04-24 19:00:00,Mie Ayam,Makanan & Minuman,22985.83037851501,Pengeluaran,False,2020-04,Friday
2020-04-25 12:30:00,Soto,Makanan & Minuman,23104.0,Pengeluaran,False,2020-04,Saturday
2020-04-25 19:00:00,Soto,Makanan & Minuman,28240.248750747007,Pengeluaran,False,2020-04,Saturday
2020-04-26 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Sunday
2020-04-26 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-04,Sunday
2020-04-26 12:30:00,Warteg,Makanan & Minuman,19880.0,Pengeluaran,False,2020-04,Sunday
2020-04-26 19:00:00,Nasi Campur,Makanan & Minuman,24299.93497157301,Pengeluaran,False,2020-04,Sunday
2020-04-27 12:30:00,Nasi Telur,Makanan & Minuman,22030.0,Pengeluaran,False,2020-04,Monday
2020-04-27 19:00:00,Nasi Campur,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-04,Monday
2020-04-28 12:30:00,Ayam Geprek,Makanan & Minuman,24716.0,Pengeluaran,False,2020-04,Tuesday
2020-04-28 19:00:00,Nasi Telur,Makanan & Minuman,30210.405640334007,Pengeluaran,False,2020-04,Tuesday
2020-04-29 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-04,Wednesday
2020-04-29 12:30:00,Ayam Geprek,Makanan & Minuman,22030.0,Pengeluaran,False,2020-04,Wednesday
2020-04-29 19:00:00,Ayam Geprek,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-04,Wednesday
2020-04-30 12:30:00,Ayam Geprek,Makanan & Minuman,24179.0,Pengeluaran,False,2020-04,Thursday
2020-04-30 19:00:00,Warteg,Makanan & Minuman,29553.353343805007,Pengeluaran,False,2020-04,Thursday
2020-05-01 09:00:00,Gaji Bulanan,Income,8358366.075703001,Pemasukan,True,2020-05,Friday
2020-05-01 12:30:00,Nasi Telur,Makanan & Minuman,25791.0,Pengeluaran,False,2020-05,Friday
2020-05-01 19:00:00,Ayam Geprek,Makanan & Minuman,31523.510233392008,Pengeluaran,False,2020-05,Friday
2020-05-02 10:00:00,Bayar Kos,Tagihan,955241.8372232,Pengeluaran,True,2020-05,Saturday
2020-05-02 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Saturday
2020-05-02 12:30:00,Nasi Campur,Makanan & Minuman,31702.0,Pengeluaran,False,2020-05,Saturday
2020-05-02 19:00:00,Soto,Makanan & Minuman,38747.08549521101,Pengeluaran,True,2020-05,Saturday
2020-05-03 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-05,Sunday
2020-05-03 12:30:00,Nasi Telur,Makanan & Minuman,23104.0,Pengeluaran,False,2020-05,Sunday
2020-05-03 19:00:00,Nasi Telur,Makanan & Minuman,28240.248750747007,Pengeluaran,False,2020-05,Sunday
2020-05-04 12:30:00,Warteg,Makanan & Minuman,19343.0,Pengeluaran,False,2020-05,Monday
2020-05-04 19:00:00,Nasi Telur,Makanan & Minuman,23642.88267504401,Pengeluaran,False,2020-05,Monday
2020-05-05 11:00:00,Pulsa,Tagihan,59702.61482645001,Pengeluaran,True,2020-05,Tuesday
2020-05-05 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Tuesday
2020-05-05 12:30:00,Mie Ayam,Makanan & Minuman,26328.0,Pengeluaran,False,2020-05,Tuesday
2020-05-05 19:00:00,Soto,Makanan & Minuman,32180.562529921008,Pengeluaran,False,2020-05,Tuesday
2020-05-06 12:30:00,Ayam Geprek,Makanan & Minuman,16657.0,Pengeluaran,False,2020-05,Wednesday
2020-05-06 19:00:00,Warteg,Makanan & Minuman,20358.621192399005,Pengeluaran,False,2020-05,Wednesday
2020-05-07 12:30:00,Nasi Telur,Makanan & Minuman,25791.0,Pengeluaran,False,2020-05,Thursday
2020-05-07 19:00:00,Soto,Makanan & Minuman,31523.510233392008,Pengeluaran,False,2020-05,Thursday
2020-05-08 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Friday
2020-05-08 12:30:00,Mie Ayam,Makanan & Minuman,19343.0,Pengeluaran,False,2020-05,Friday
2020-05-08 19:00:00,Ayam Geprek,Makanan & Minuman,23642.88267504401,Pengeluaran,False,2020-05,Friday
2020-05-09 12:30:00,Mie Ayam,Makanan & Minuman,18806.0,Pengeluaran,False,2020-05,Saturday
2020-05-09 19:00:00,Nasi Campur,Makanan & Minuman,22985.83037851501,Pengeluaran,False,2020-05,Saturday
2020-05-10 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-05,Sunday
2020-05-10 12:30:00,Nasi Campur,Makanan & Minuman,24179.0,Pengeluaran,False,2020-05,Sunday
2020-05-10 19:00:00,Soto,Makanan & Minuman,29553.353343805007,Pengeluaran,False,2020-05,Sunday
2020-05-11 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Monday
2020-05-11 12:30:00,Nasi Telur,Makanan & Minuman,25791.0,Pengeluaran,False,2020-05,Monday
2020-05-11 19:00:00,Warteg,Makanan & Minuman,31523.510233392008,Pengeluaran,False,2020-05,Monday
2020-05-12 12:30:00,Pecel Lele,Makanan & Minuman,16657.0,Pengeluaran,False,2020-05,Tuesday
2020-05-12 19:00:00,Nasi Campur,Makanan & Minuman,20358.621192399005,Pengeluaran,False,2020-05,Tuesday
2020-05-13 12:30:00,Nasi Campur,Makanan & Minuman,25254.0,Pengeluaran,False,2020-05,Wednesday
2020-05-13 19:00:00,Warteg,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-05,Wednesday
2020-05-14 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Thursday
2020-05-14 12:30:00,Nasi Telur,Makanan & Minuman,17194.0,Pengeluaran,False,2020-05,Thursday
2020-05-14 19:00:00,Nasi Telur,Makanan & Minuman,21015.673488928005,Pengeluaran,False,2020-05,Thursday
2020-05-15 19:30:00,Belanja Bulanan,Kebutuhan,119405.22965290002,Pengeluaran,True,2020-05,Friday
2020-05-15 12:30:00,Nasi Campur,Makanan & Minuman,19880.0,Pengeluaran,False,2020-05,Friday
2020-05-15 19:00:00,Nasi Campur,Makanan & Minuman,24299.93497157301,Pengeluaran,False,2020-05,Friday
2020-05-16 12:30:00,Pecel Lele,Makanan & Minuman,28478.0,Pengeluaran,False,2020-05,Saturday
2020-05-16 19:00:00,Nasi Telur,Makanan & Minuman,34806.77171603701,Pengeluaran,False,2020-05,Saturday
2020-05-17 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Sunday
2020-05-17 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-05,Sunday
2020-05-17 12:30:00,Pecel Lele,Makanan & Minuman,25254.0,Pengeluaran,False,2020-05,Sunday
2020-05-17 19:00:00,Pecel Lele,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-05,Sunday
2020-05-18 12:30:00,Nasi Campur,Makanan & Minuman,17194.0,Pengeluaran,False,2020-05,Monday
2020-05-18 19:00:00,Nasi Telur,Makanan & Minuman,21015.673488928005,Pengeluaran,False,2020-05,Monday
2020-05-19 12:30:00,Ayam Geprek,Makanan & Minuman,19343.0,Pengeluaran,False,2020-05,Tuesday
2020-05-19 19:00:00,Nasi Telur,Makanan & Minuman,23642.88267504401,Pengeluaran,False,2020-05,Tuesday
2020-05-20 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Wednesday
2020-05-20 12:30:00,Soto,Makanan & Minuman,21492.0,Pengeluaran,False,2020-05,Wednesday
2020-05-20 19:00:00,Mie Ayam,Makanan & Minuman,26270.091861160006,Pengeluaran,False,2020-05,Wednesday
2020-05-21 12:30:00,Ayam Geprek,Makanan & Minuman,25254.0,Pengeluaran,False,2020-05,Thursday
2020-05-21 19:00:00,Ayam Geprek,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-05,Thursday
2020-05-22 12:30:00,Warteg,Makanan & Minuman,21492.0,Pengeluaran,False,2020-05,Friday
2020-05-22 19:00:00,Mie Ayam,Makanan & Minuman,26270.091861160006,Pengeluaran,False,2020-05,Friday
2020-05-23 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Saturday
2020-05-23 12:30:00,Pecel Lele,Makanan & Minuman,22567.0,Pengeluaran,False,2020-05,Saturday
2020-05-23 19:00:00,Mie Ayam,Makanan & Minuman,27583.196454218007,Pengeluaran,False,2020-05,Saturday
2020-05-24 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-05,Sunday
2020-05-24 12:30:00,Nasi Campur,Makanan & Minuman,17194.0,Pengeluaran,False,2020-05,Sunday
2020-05-24 19:00:00,Nasi Campur,Makanan & Minuman,21015.673488928005,Pengeluaran,False,2020-05,Sunday
2020-05-25 12:30:00,Soto,Makanan & Minuman,14507.0,Pengeluaran,False,2020-05,Monday
2020-05-25 19:00:00,Ayam Geprek,Makanan & Minuman,17732.412006283004,Pengeluaran,False,2020-05,Monday
2020-05-26 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Tuesday
2020-05-26 12:30:00,Warteg,Makanan & Minuman,25254.0,Pengeluaran,False,2020-05,Tuesday
2020-05-26 19:00:00,Soto,Makanan & Minuman,30866.457936863007,Pengeluaran,False,2020-05,Tuesday
2020-05-27 12:30:00,Pecel Lele,Makanan & Minuman,22030.0,Pengeluaran,False,2020-05,Wednesday
2020-05-27 19:00:00,Mie Ayam,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-05,Wednesday
2020-05-28 12:30:00,Warteg,Makanan & Minuman,22030.0,Pengeluaran,False,2020-05,Thursday
2020-05-28 19:00:00,Pecel Lele,Makanan & Minuman,26926.144157689007,Pengeluaran,False,2020-05,Thursday
2020-05-29 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-05,Friday
2020-05-29 12:30:00,Nasi Campur,Makanan & Minuman,21492.0,Pengeluaran,False,2020-05,Friday
2020-05-29 19:00:00,Pecel Lele,Makanan & Minuman,26270.091861160006,Pengeluaran,False,2020-05,Friday
2020-05-30 12:30:00,Mie Ayam,Makanan & Minuman,24716.0,Pengeluaran,False,2020-05,Saturday
2020-05-30 19:00:00,Soto,Makanan & Minuman,30210.405640334007,Pengeluaran,False,2020-05,Saturday
2020-05-31 09:00:00,Laundry,Kebutuhan,23881.045930580003,Pengeluaran,False,2020-05,Sunday
2020-05-31 12:30:00,Nasi Telur,Makanan & Minuman,26328.0,Pengeluaran,False,2020-05,Sunday
2020-05-31 19:00:00,Mie Ayam,Makanan & Minuman,32180.562529921008,Pengeluaran,False,2020-05,Sunday
2020-06-01 09:00:00,Gaji Bulanan,Income,8358366.075703001,Pemasukan,True,2020-06,Monday
2020-06-01 17:00:00,Bensin,Transportasi,23881.045930580003,Pengeluaran,False,2020-06,Monday
2020-06-01 12:30:00,Soto,Makanan & Minuman,19880.0,Pengeluaran,False,2020-06,Monday
2020-06-01 19:00:00,Soto,Makanan & Minuman,24299.93497157301,Pengeluaran,False,2020-06,Monday
2020-06-02 10:00:00,Bayar Kos,Tagihan,955241.8372232,Pengeluaran,True,2020-06,Tuesday
2020-06-02 12:30:00,Pecel Lele,Makanan & Minuman,20418.0,Pengeluaran,False,2020-06,Tuesday
